鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
中正區,租賃房屋,臺北市中正區泰安街３巷２號５樓,0.0,,,,1150302,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),,鋼筋混凝土造,0660930,108.35,3,2,1,有,無,無,36000,332,,0.0,0,,RPRNMLTJLHLGFBA08CC,整棟(戶)出租,有,1150310~1160309,有,,
萬華區,租賃房屋,臺北市萬華區西園路二段２４３之４號、２４３之４號二、三、四樓,0.0,,,,1150302,土地0建物0車位0,全,4,透天厝,住工用,鋼筋混凝土造,0620131,46.0,2,0,2,有,無,有,15000,326,,0.0,0,此案出租243之4號4樓兩間分租套房其中的401室。,RPVNMLTJLHLGFBA48CC,分租套房,無,1150225~1170224,無,冷氣、熱水器、洗衣機、電視機、冰箱,
大同區,租賃房屋,臺北市大同區延平北路二段２３５號６樓之４,0.0,,,,1150304,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0720129,34.68,1,1,1,有,有,有,15000,433,,0.0,0,續租案件；,RPPOMLTJLHLGFBA97CC,獨立套房,有,1150321~1160320,有,冷氣、熱水器、冰箱,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區西寧南路２１４號四樓,0.0,,,,1150302,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620528,23.4,3,0,3,有,無,有,12600,538,,0.0,0,免租金期：116年03月02日至116年04月01日,RPQOMLTJLHLGFBA08CC,分租套房,無,1150302~1160401,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
萬華區,租賃房屋,臺北市萬華區西寧南路２１４號四樓,0.0,,,,1150302,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620528,23.4,3,0,3,有,無,有,12600,538,,0.0,0,免租金期：116年03月02日至116年04月01日,RPROMLTJLHLGFBA18CC,分租套房,無,1150302~1160401,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
中山區,租賃房屋+車位,臺北市中山區明水路３９７巷１１號８樓,0.0,,,,1150306,土地0建物1車位2,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940204,238.82,3,2,3,有,有,有,108090,453,坡道平面,38.9,0,,RPPNMLTJLHLGFCA97CC,整棟(戶)出租,有,1150320~1170319,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
中山區,租賃房屋,臺北市中山區新生北路二段６０巷２號七樓之７,0.0,,,,1150305,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701228,29.09,1,0,1,有,有,有,12000,413,,0.0,0,續租案件；,RPQNMLTJLHLGFCA08CC,獨立套房,有,1150420~1170419,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
內湖區,租賃房屋,臺北市內湖區陽光街９２巷１弄３號二樓,0.0,,,,1150304,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730619,76.93,3,2,2,有,無,有,29800,387,,0.0,0,,RPSNMLTJLHLGFCA28CC,整棟(戶)出租,無,1150315~1160314,無,冷氣、熱水器、洗衣機、電視機、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區民權東路一段７巷１２號二樓,0.0,,,,1150305,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0560411,87.31,4,1,1,有,無,有,32000,367,,0.0,0,,RPTNMLTJLHLGFCA38CC,整棟(戶)出租,無,1150305~1160304,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,臺北市中山區農安街２２７巷７號,0.0,,,,1150305,土地0建物1車位0,一層,6,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0730922,167.36,0,0,0,無,無,無,65000,388,,0.0,0,,RPUNMLTJLHLGFCA48CC,,無,1150420~1200420,有,,
中山區,租賃房屋,臺北市中山區中山北路三段５５巷２８號二樓,0.0,,,,1150305,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0690930,53.58,7,1,6,有,無,有,27500,513,,0.0,0,此件租賃格局為2/1/1續租案件；,RPOOMLTJLHLGFCA97CC,分租套房,無,1150319~1160318,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
中山區,租賃房屋,臺北市中山區建國北路二段３５號２樓之５,0.0,,,,1150304,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770524,40.69,1,1,1,有,有,有,16000,393,,0.0,0,續租案件；,RPPOMLTJLHLGFCA08CC,獨立套房,有,1150320~1160319,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
中山區,租賃房屋+車位,臺北市中山區中山北路二段４４巷２８號六樓,0.0,,,,1150305,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),多戶住宅（Ｈ２）,鋼筋混凝土造,1130715,246.54000000000002,4,2,2,有,有,有,117100,475,坡道平面,38.05,0,,RPQOMLTJLHLGFCA18CC,整棟(戶)出租,有,1150320~1160319,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租
內湖區,租賃房屋,臺北市內湖區成功路四段６１巷５５號八樓之１,0.0,,,,1150301,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060905,108.83000000000001,2,2,2,有,有,有,39000,358,,0.0,0,,RPROMLTJLHLGFCA28CC,整棟(戶)出租,有,1150301~1160228,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
內湖區,租賃房屋,臺北市內湖區成功路三段１７４巷１７弄７號六樓,0.0,,,,1150303,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0781206,109.78,3,2,2,有,有,有,35100,320,,0.0,0,續租案件；,RPTOMLTJLHLGFCA48CC,整棟(戶)出租,有,1150320~1160319,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
內湖區,租賃房屋,臺北市內湖區瑞光路２５８巷５６號２樓-３,0.0,,,,1150306,土地0建物1車位0,二層,7,廠辦,工業用,鋼筋混凝土造,0871208,430.47,5,0,0,有,有,無,142000,330,,0.0,0,租金總額含稅；,RPVOMLTJLHLGFCA68CC,,有,1150416~1180415,有,冷氣,
內湖區,租賃房屋,臺北市內湖區港墘路６０巷６號３樓之８,0.0,,,,1150306,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680430,78.82000000000001,2,2,1,有,有,有,26800,340,,0.0,0,管理費：400元，租金不含管理費，由承租人負擔。續租案件；,RPWOMLTJLHLGFCA78CC,整棟(戶)出租,無,1150308~1160307,無,冷氣、熱水器、洗衣機,社會住宅代管
信義區,租賃房屋,臺北市信義區信義路六段７６巷２弄３７號五樓,0.0,,,,1150304,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670703,92.69,3,2,1,有,無,有,28000,302,,0.0,0,續租案件；,RPRNMLTJLHLGFDA28CC,整棟(戶)出租,無,1150327~1160326,無,冷氣、熱水器、洗衣機、電視機、瓦斯或天然氣,社會住宅代管
松山區,租賃房屋,臺北市松山區南京東路四段１號６樓,0.0,,,,1150306,土地0建物1車位0,六層,14,辦公商業大樓,商業用,鋼筋混凝土造,0740415,479.34000000000003,6,1,2,有,有,無,310000,647,,0.0,0,僅租賃部分面積租金總額含稅；,RPOOMLTJLHLGFDA08CC,,有,1150316~1170315,有,冷氣,
松山區,租賃房屋,臺北市松山區南京東路五段２３０號１１樓之６,0.0,,,,1150306,土地0建物0車位0,十一層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711110,14.36,5,1,2,有,有,有,15800,1100,,0.0,0,租金總額含管理費；網路費；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPTOMLTJLHLGFDA58CC,分租雅房,有,1150309~1160308,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
松山區,租賃房屋,臺北市松山區敦化北路１００號,0.0,,,,1150304,土地0建物0車位0,十一層,15,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0721005,30.42,300,10,300,有,無,有,18800,618,,0.0,0,租金總額含電費；租賃建物部分範圍，且未計入共有部分面積；,RPXOMLTJLHLGFDA98CC,分租套房,有,1150304~1150403,有,冷氣、電視機、冰箱,一般轉租
松山區,租賃房屋,臺北市松山區敦化北路１００號,0.0,,,,1150304,土地0建物0車位0,十一層,15,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0721005,30.42,300,10,300,有,無,有,18800,618,,0.0,0,租金總額含電費；租賃建物部分範圍，且未計入共有部分面積；,RPPPMLTJLHLGFDA28CC,分租套房,有,1150304~1150403,有,冷氣、電視機、冰箱,一般轉租
松山區,租賃房屋,臺北市松山區敦化北路１００號,0.0,,,,1150303,土地0建物0車位0,五層,15,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0721005,30.73,300,10,300,有,無,有,20500,667,,0.0,0,租金總額含電費；租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPSPMLTJLHLGFDA58CC,分租套房,有,1150425~1160424,有,冷氣、熱水器、電視機、冰箱,一般轉租
士林區,租賃房屋,臺北市士林區延平北路八段８０巷５３弄１６號二樓,0.0,,,,1150304,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0590123,78.97,3,1,1,有,無,無,15000,190,,0.0,0,,RPPNMLTJLHLGFEA18CC,整棟(戶)出租,無,1150320~1160319,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
士林區,租賃房屋,臺北市士林區承德路四段３３６號３樓,0.0,,,,1150303,土地0建物0車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700820,25.919999999999998,3,1,2,有,無,有,15600,602,,0.0,0,續租案件；,RPSNMLTJLHLGFEA48CC,分租套房,無,1150305~1160304,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
士林區,租賃房屋,臺北市士林區承德路四段３３４號四樓,0.0,,,,1150304,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700820,7.6,5,0,4,有,無,無,3990,525,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；續租案件；,RPTNMLTJLHLGFEA58CC,分租雅房,無,1150305~1160304,無,冷氣、電視機、冰箱,一般轉租
北投區,租賃房屋,臺北市北投區文林北路９４巷３３號１１樓,0.0,,,,1150306,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991115,176.12,3,1,2,有,有,有,93000,528,,0.0,0,租金總額含管理費；其他租金內含所得稅、健保補充保費；,RPUNMLTJLHLGFEA68CC,整棟(戶)出租,有,1150401~1170331,有,冷氣、熱水器、洗衣機、電視機、冰箱,
士林區,租賃房屋,臺北市士林區天母東路６９巷１１之３號４樓,0.0,,,,1150309,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660901,123.12,2,2,2,有,有,有,47000,382,,0.0,0,其他租金內含所得稅、健保補充保費、每月垃圾袋收費；,RPXNMLTJLHLGFEA98CC,整棟(戶)出租,有,1150401~1160331,有,冷氣、熱水器、洗衣機、電視機、冰箱,
士林區,租賃房屋,臺北市士林區延平北路五段５６號,0.0,,,,1150305,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0620123,17.75,14,0,14,有,無,有,13700,772,,0.0,0,續租案件；,RPOOMLTJLHLGFEA18CC,分租套房,無,1150321~1160320,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
士林區,租賃房屋,臺北市士林區社中街１５６巷６０號４樓,0.0,,,,1150309,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621207,35.6,7,1,6,有,無,有,25000,702,,0.0,0,,RPPOMLTJLHLGFEA28CC,分租套房,無,1150310~1150409,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
北投區,租賃房屋,臺北市北投區明德路３３３巷２２號,0.0,,,,1150302,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620108,94.3,3,2,1,有,無,無,35000,371,,0.0,0,多人共同承租2；,RPTOMLTJLHLGFEA68CC,整棟(戶)出租,無,1150325~1160324,無,熱水器、瓦斯或天然氣,社會住宅代管
士林區,租賃房屋,臺北市士林區重慶北路四段４９巷４０弄２０號三樓,0.0,,,,1150305,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610314,80.54,3,1,1,有,無,無,19500,242,,0.0,0,續租案件；,RPUOMLTJLHLGFEA78CC,整棟(戶)出租,無,1150320~1170319,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
大安區,租賃房屋,臺北市大安區安和路一段７８巷２２號３樓,0.0,,,,1150301,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),,加強磚造,,7.92,5,1,2,有,無,有,10400,1313,,0.0,0,租金總額含網路費；其他清潔費 垃圾代收；,RPQOMLTJLHLGFFA48CC,分租雅房,無,1150301~1150430,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
大安區,租賃房屋,臺北市大安區安和路一段７８巷２２號３樓,0.0,,,,1150305,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),,加強磚造,,11.77,5,1,2,有,無,有,14800,1257,,0.0,0,租金總額含網路費；其他清潔費 垃圾代收；,RPROMLTJLHLGFFA58CC,分租雅房,無,1150305~1150504,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
文山區,租賃房屋,臺北市文山區政大三街１０３號３樓,0.0,,,,1150304,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980924,99.15,2,2,1,有,有,有,25000,252,,0.0,0,管理費：3905元，租金不含管理費，由承租人負擔。續租案件；,RPPNMLKKLHLGFAA96CC,整棟(戶)出租,有,1150401~1160331,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
文山區,租賃房屋,臺北市文山區秀明路一段１０３巷１弄７號,0.0,,,,1150306,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0661124,91.84,2,2,3,有,無,有,32000,348,,0.0,0,續租案件；,RPQNMLKKLHLGFAA07CC,整棟(戶)出租,無,1150307~1160228,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
文山區,租賃房屋,臺北市文山區福興路９６號４樓,0.0,,,,1150306,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850503,36.94,1,1,1,有,有,有,13000,352,,0.0,0,,RPRPMLKKLHLGFAA37CC,獨立套房,有,1150320~1160319,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區萬大路１８７巷６６號四樓,0.0,,,,1150305,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640508,31.18,1,0,1,有,無,有,11000,353,,0.0,0,,RPPNMLKKLHLGFBA07CC,獨立套房,無,1150308~1160629,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
大同區,租賃房屋,臺北市大同區延平北路三段１３４號２樓,0.0,,,,1150301,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0630301,26.7,3,3,3,有,無,有,15000,562,,0.0,0,203室租賃建物部分範圍，且未計入共有部分面積；,RPRNMLKKLHLGFBA27CC,分租套房,無,1150301~1160304,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,
萬華區,租賃房屋,臺北市萬華區漢中街１４７巷５號９樓之３,0.0,,,,1150305,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0710324,26.630000000000003,1,1,1,有,有,有,17000,638,,0.0,0,,RPVNMLKKLHLGFBA67CC,獨立套房,有,1150305~1160304,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
大同區,租賃房屋,臺北市大同區重慶北路二段６７號十樓之１１,0.0,,,,1150306,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720131,30.31,1,0,1,有,有,有,16800,554,,0.0,0,,RPPOMLKKLHLGFBA17CC,獨立套房,有,1150310~1160309,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
萬華區,租賃房屋,臺北市萬華區成都路６７號十樓之２,0.0,,,,1150305,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840112,34.3,1,1,1,有,有,有,21000,612,,0.0,0,,RPQOMLKKLHLGFBA27CC,獨立套房,有,1150305~1160304,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
萬華區,租賃房屋,臺北市萬華區武昌街二段１２４之２號８樓之３,0.0,,,,1150304,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0630806,33.24,1,1,1,有,有,有,16000,481,,0.0,0,續租案件；,RPTOMLKKLHLGFBA57CC,獨立套房,有,1150327~1160326,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區中山北路二段６２巷３３號三樓,0.0,,,,1150305,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610315,77.3,3,2,2,有,無,有,30000,388,,0.0,0,,RPPNMLKKLHLGFCA17CC,整棟(戶)出租,無,1150309~1161219,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區長春路１８４號四樓之６,0.0,,,,1150307,土地0建物1車位0,四層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0830224,24.78,1,0,1,有,有,有,14000,565,,0.0,0,,RPQNMLKKLHLGFCA27CC,獨立套房,有,1150309~1160308,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區新生北路二段１３７巷３１號三樓,0.0,,,,1150305,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0570916,47.97,3,1,1,有,無,無,18000,375,,0.0,0,續租案件；,RPSNMLKKLHLGFCA47CC,整棟(戶)出租,無,1150315~1170314,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
內湖區,租賃房屋,臺北市內湖區康寧路一段２９０號九樓之３,0.0,,,,1150305,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801021,40.489999999999995,1,1,1,有,有,有,19000,469,,0.0,0,多人共同承租2；續租案件；,RPVNMLKKLHLGFCA77CC,獨立套房,有,1150325~1170324,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區錦州街４２６巷１弄２０號３樓,37.75,住,,,1150304,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0580315,88.82,3,2,1,有,無,無,34000,383,,0.0,0,,RPXNMLKKLHLGFCA97CC,整棟(戶)出租,無,1150312~1160311,無,熱水器、瓦斯或天然氣,一般包租
內湖區,租賃房屋,臺北市內湖區民權東路六段５６巷５弄２號２樓,0.0,,,,1150304,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720608,88.37,3,2,1,有,無,無,21600,244,,0.0,0,,RPOOMLKKLHLGFCA17CC,整棟(戶)出租,無,1150304~1160303,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,臺北市中山區民生東路一段２５號９樓之１３,0.0,,,,1150306,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690815,40.75,1,1,1,有,有,有,18900,464,,0.0,0,續租案件；,RPTOMLKKLHLGFCA67CC,獨立套房,有,1150309~1160308,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
南港區,租賃房屋,臺北市南港區玉成街１４０巷１弄７號４樓,0.0,,,,1150303,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681203,18.0,3,2,1,有,無,有,14800,822,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPPNMLKKLHLGFDA27CC,分租雅房,無,1150305~1160630,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
信義區,租賃房屋,臺北市信義區莊敬路４３１號四樓,0.0,,,,1150306,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0611120,79.2,3,2,1,有,無,有,31200,394,,0.0,0,多人共同承租3；續租案件；,RPQNMLKKLHLGFDA37CC,整棟(戶)出租,無,1150315~1170314,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
信義區,租賃房屋,臺北市信義區大道路１９號４樓,0.0,,,,1150305,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670125,73.2,3,2,2,有,無,有,26000,355,,0.0,0,,RPRNMLKKLHLGFDA47CC,整棟(戶)出租,無,1150305~1160304,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
松山區,租賃房屋,臺北市松山區敦化北路１００號,0.0,,,,1150306,土地0建物0車位0,十四層,15,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0721005,30.57,300,10,300,有,無,有,17900,586,,0.0,0,租金總額含電費；租賃建物部分範圍，且未計入共有部分面積；,RPTNMLKKLHLGFDA67CC,分租套房,有,1150306~1160305,有,冷氣、熱水器、電視機、冰箱,一般轉租
松山區,租賃房屋,臺北市松山區南京東路三段２５６巷２２號,0.0,,,,1150305,土地0建物1車位0,一層,4,店面(店鋪),商業用,鋼筋混凝土造,0650913,72.0,0,0,0,無,無,無,55000,764,,0.0,0,115年3月5日起至115年4月4日止為免租金裝潢期。租金總額含稅；含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；租賃期間有約定不同租金115年4月05日起至116年10月04日止每月租金55000元含稅116年10月05日起至118年04月04日止每月租金56000元含稅；,RPUNMLKKLHLGFDA77CC,,無,1150305~1180404,無,,
松山區,租賃房屋,臺北市松山區敦化北路１００號,0.0,,,,1150306,土地0建物0車位0,十四層,15,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0721005,30.57,300,10,300,有,無,有,17900,586,,0.0,0,租金總額含電費；租賃建物部分範圍，且未計入共有部分面積；,RPVNMLKKLHLGFDA87CC,分租套房,有,1150306~1160305,有,冷氣、熱水器、電視機、冰箱,一般轉租
松山區,租賃房屋,臺北市松山區南京東路三段２５６巷２２號,0.0,,,,1150305,土地0建物1車位0,一層,4,店面(店鋪),商業用,鋼筋混凝土造,0650913,60.85,0,0,0,無,無,無,51200,841,,0.0,0,115年03月05日起至115年04月04日止為免租金裝潢期。租金總額含稅；含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；,RPWNMLKKLHLGFDA97CC,,無,1150305~1170404,無,,
南港區,租賃房屋,臺北市南港區南港路三段２２５號６樓之２,13.05,商,,,1150306,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940603,82.86,2,2,1,有,有,無,28000,338,,0.0,0,多人共同承租2；,RPXNMLKKLHLGFDA08CC,整棟(戶)出租,有,1150320~1160319,有,冷氣、熱水器、瓦斯或天然氣,
南港區,租賃房屋,臺北市南港區忠孝東路六段９巷７號４樓,0.0,,,,1150301,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731121,17.0,4,1,2,有,無,有,18300,1076,,0.0,0,租金總額含網路費；租賃建物部分範圍，且未計入共有部分面積；,RPPOMLKKLHLGFDA37CC,分租套房,無,1150304~1160303,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
松山區,租賃房屋,臺北市松山區八德路四段１２３號七樓,0.0,,,,1150302,土地0建物1車位0,七層,7,辦公商業大樓,商業用,鋼筋混凝土造,0781110,208.68,3,0,0,有,有,無,88000,422,,0.0,0,租金總額含稅；,RPTOMLKKLHLGFDA77CC,,有,1150401~1180331,有,,
南港區,租賃房屋,臺北市南港區南深路９號三樓,0.0,,,,1150303,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700421,70.74,3,2,1,有,無,無,19900,281,,0.0,0,續租案件；,RPWOMLKKLHLGFDA08CC,整棟(戶)出租,無,1150305~1160304,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
信義區,租賃房屋,臺北市信義區林口街３８巷１７號二樓,0.0,,,,1150306,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0590123,74.97,3,2,1,有,無,無,25000,333,,0.0,0,續租案件；,RPXOMLKKLHLGFDA18CC,整棟(戶)出租,無,1150315~1160314,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
信義區,租賃房屋,臺北市信義區吳興街２８４巷１３弄１號２樓,0.0,,,,1150305,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821123,21.2,1,1,1,有,有,有,12700,599,,0.0,0,續租案件；,RPOPMLKKLHLGFDA37CC,獨立套房,有,1150401~1160331,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
信義區,租賃房屋,臺北市信義區基隆路一段１３１號４樓之２,0.0,,,,1150305,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,0950802,27.31,1,1,1,有,有,有,24000,879,,0.0,0,續租案件；,RPQPMLKKLHLGFDA57CC,獨立套房,有,1150307~1160306,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
北投區,租賃房屋,臺北市北投區溫泉路７１號６樓之２４,0.0,,,,1150301,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700218,50.26,2,2,1,有,有,有,18000,358,,0.0,0,,RPPNMLKKLHLGFEA37CC,整棟(戶)出租,有,1150301~1160228,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
北投區,租賃房屋,臺北市北投區致遠三路５５巷８２號,0.0,,,,1150303,土地0建物0車位0,全,3,透天厝,,加強磚造,0620403,30.0,4,1,4,有,無,有,20000,667,,0.0,0,租金總額含網路費；租賃建物部分範圍，且未計入共有部分面積；,RPSNMLKKLHLGFEA67CC,分租套房,無,1150306~1160305,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
士林區,租賃房屋,臺北市士林區東山路２５弄８１弄３號,0.0,,,,1150310,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0621228,284.76,4,3,5,有,無,無,150000,527,,0.0,0,租金總額含管理費；,RPTNMLKKLHLGFEA77CC,整棟(戶)出租,無,1150401~1170331,無,,
