編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPWPMLLKJIKGFEE48DA,坡道平面,1790000,20.35,地下三樓
RPSNMLNLQHKGFFE88DA,坡道平面,1650000,17.21,地下四樓
RPPPMLLKJIKGFEE77DA,坡道平面,1790000,20.35,地下三樓
RPVOMLNKJIKGFEE48DA,坡道平面,1940000,22.23,地下二樓
RPXNMLLLIIKGFEE38DA,坡道平面,1840000,22.23,地下三樓
RPPOMLLLIIKGFEE67DA,坡道平面,1990000,22.23,地下二樓
RPRQMLLLIIKGFEE08DA,坡道平面,1890000,20.35,地下二樓
RPTNMLLKJIKGFEE97DA,坡道平面,1840000,22.23,地下三樓
RPQSMLLLIIKGFEE18DA,坡道平面,1840000,22.23,地下三樓
RPWSMLLLIIKGFEE78DA,坡道平面,1840000,22.23,地下三樓
RPUQMLOJKIKGFEE68DA,坡道機械,1180000,9.11,地下五樓含以下
RPXRMLOJKIKGFEE09DA,坡道平面,1540000,20.35,地下五樓含以下
RPRRMLRJJIKGFEE68DA,坡道平面,1540000,20.35,地下五樓含以下
RPOQMLRJJIKGFEE28DA,坡道平面,1640000,22.23,地下五樓含以下
RPVNMLPJKIKGFEE58DA,坡道平面,1450000,20.35,地下五樓含以下
RPWOMLSJKIKGFEE09DA,坡道平面,1740000,22.23,地下四樓
RPUVMLSJKIKGFEE96DA,坡道機械,930000,9.11,地下五樓含以下
RPUNNLRKLHLGFCE78DA,坡道平面,1950000,28.00,地下二樓
RPXNNLRKLHLGFCE09DA,升降機械,1350000,15.00,地下三樓
RPOQMLNKJIKGFEE97DA,坡道機械,770000,9.11,地下五樓含以下
RPOOMLNLLHLGFCE87DA,升降機械,1350000,15.00,地下三樓
RPXONLRKLHLGFCE56DA,升降機械,1500000,15.00,地下三樓
RPQONLRKLHLGFCE48DA,坡道平面,2050000,28.00,地下一樓
RPROMLNLLHLGFCE18DA,升降機械,1350000,15.00,地下三樓
RPSPMLTJLHLGFEE98DA,坡道平面,1640000,22.23,地下五樓含以下
RPQOMLNLLHLGFCE08DA,升降機械,1350000,15.00,地下三樓
RPWOMLTKLHLGFEE76DA,坡道平面,1790000,20.35,地下三樓
RPXOMLQKLHLGFCE98DA,升降機械,1500000,15.00,地下三樓
RPVOMLQKLHLGFCE78DA,升降機械,1450000,15.00,地下二樓
RPQWMLRKLHLGFCE56DA,升降機械,1200000,15.00,地下三樓
RPSNMLNLKIKGFEE28DA,坡道平面,1740000,22.23,地下四樓
RPQNMLNLKIKGFEE08DA,坡道機械,1130000,9.11,地下五樓含以下
RPTNMLQLLHLGFCE58DA,坡道平面,1950000,28.00,地下二樓
RPUNMLQLLHLGFCE68DA,升降機械,1500000,15.00,地下三樓
RPSNMLOLKHLGFEE38DA,坡道平面,2040000,22.23,地下二樓
RPUPMLKLLHLGFCE28DA,升降機械,1350000,15.00,地下三樓
RPXNMLQLLHLGFCE98DA,升降機械,1450000,15.00,地下二樓
RPPWMLRKLHLGFCE09DA,升降機械,1200000,15.00,地下三樓
RPQQMLLLIIKGFEE97DA,坡道平面,1840000,22.23,地下三樓
RPVWMLRKLHLGFCE07DA,升降機械,1500000,15.00,地下三樓
RPWWMLRKLHLGFCE17DA,升降機械,1600000,15.00,地下二樓
RPTOMLRLLHLGFGE56DA,坡道平面,1700000,18.61,地下一樓
RPPOMLQLLHLGFCE28DA,升降機械,1500000,15.00,地下二樓
RPXOMLRLLHLGFGE96DA,坡道平面,1200000,18.61,地下二樓
RPWOMLRLLHLGFGE86DA,坡道平面,1250000,18.61,地下二樓
RPOPMLRLLHLGFGE78DA,坡道平面,1350000,18.61,地下二樓
RPUOMLRLLHLGFGE66DA,坡道平面,1350000,18.61,地下二樓
RPUPMLRLLHLGFGE76DA,坡道平面,1600000,18.61,地下一樓
RPSPMLRLLHLGFGE56DA,坡道平面,1100000,18.61,地下二樓
RPXPMLRLLHLGFGE07DA,坡道平面,1300000,18.61,地下二樓
RPRPMLRLLHLGFGE09DA,坡道平面,1350000,18.61,地下二樓
RPTPMLRLLHLGFGE66DA,坡道平面,1100000,18.61,地下二樓
