鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
板橋區,租賃房屋,新北市板橋區南雅東路８號十樓之十八,0.0,,,,1150306,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0861121,40.45,1,1,1,有,有,有,13500,334,,0.0,0,管理費租賃期間無償。,RPXNMLTJLHLGFAF09CC,獨立套房,有,1150401~1180331,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
土城區,租賃房屋,新北市土城區裕民路９２巷５弄２號８樓,0.0,,,,1150301,土地0建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810717,70.78,2,1,1,有,有,有,21000,297,,0.0,0,管理費每個月1000元不包含在租金內,RPOOMLTJLHLGFAF28CC,整棟(戶)出租,有,1150301~1160228,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區大觀路二段２０巷１３號二樓,0.0,,,,1150304,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,78.81,3,2,1,有,無,無,21000,266,,0.0,0,水塔及樓梯之清潔費由承租人負擔。,RPQOMLTJLHLGFAF48CC,整棟(戶)出租,無,1150320~1160319,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區新北市板橋區重慶路９３巷１９號５樓,0.0,,,,1150305,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750206,10.4,4,1,1,有,無,有,8800,846,,0.0,0,租金總額含管理費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPSOMLTJLHLGFAF68CC,分租雅房,無,1150310~1160309,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
土城區,租賃房屋,新北市土城區裕民路１６０巷３號二樓,0.0,,,,1150302,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741015,115.5,5,2,1,有,無,無,21000,182,,0.0,0,多人共同承租2；續租案件；,RPUOMLTJLHLGFAF88CC,整棟(戶)出租,無,1150305~1160304,無,熱水器、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區華江一路２０８號１７樓,0.0,,,,1150305,土地0建物1車位0,十七層,19,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1071227,57.58,1,1,1,有,有,有,23500,408,,0.0,0,管理費：1220元，租金不含管理費，由承租人負擔。,RPWOMLTJLHLGFAF09CC,獨立套房,有,1150310~1180309,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區江寧路三段５５巷９號３樓,0.0,,,,1150305,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660428,76.6,4,2,1,有,無,有,23500,307,,0.0,0,,RPQPMLTJLHLGFAF58CC,整棟(戶)出租,無,1150305~1160304,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
土城區,租賃房屋,新北市土城區學府路一段３之１號六樓,0.0,,,,1150307,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840214,81.47,3,2,2,有,有,有,23000,282,,0.0,0,管理費每個月500元不包含在租金內多人共同承租2；,RPSPMLTJLHLGFAF78CC,整棟(戶)出租,無,1150310~1170309,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區永豐街１５７號４樓,0.0,,,,1150304,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0641230,83.29,3,2,1,有,無,無,19900,239,,0.0,0,續租案件；,RPVPMLTJLHLGFAF09CC,整棟(戶)出租,無,1150305~1160304,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
土城區,租賃房屋,新北市土城區學府路一段１９１號３樓,0.0,,,,1150302,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741016,87.56,3,1,1,有,無,無,23000,263,,0.0,0,續租案件；,RPXPMLTJLHLGFAF66CC,整棟(戶)出租,無,1150330~1160329,無,熱水器、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋+車位,新北市五股區西雲路１１３號十樓,0.0,,,,1150307,土地0建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870825,126.16,3,2,2,有,有,無,20000,186,坡道平面,34.72,3000,另有管理費3000元，由承租人負擔。,RPQNMLTJLHLGFBF48CC,整棟(戶)出租,有,1150310~1160309,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
新莊區,租賃房屋,新北市新莊區八德街１５３巷９號２樓,0.0,,,,1150301,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0901002,94.49,3,2,2,有,有,有,24000,254,,0.0,0,管理費：1480元，租金不含管理費，由房客負擔,RPSNMLTJLHLGFBF68CC,整棟(戶)出租,有,1150301~1160228,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
泰山區,租賃房屋,新北市泰山區明志路二段３３０號五樓,0.0,,,,1150305,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710427,101.5,3,2,1,有,無,無,19900,196,,0.0,0,,RPVNMLTJLHLGFBF98CC,整棟(戶)出租,無,1150305~1170304,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅包租轉租
五股區,租賃房屋+車位,新北市五股區新城六路２４５號十二樓,0.0,,,,1150304,土地0建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040305,104.84,2,2,1,有,有,有,21200,226,坡道平面,24.18,3000,管理費1800元，水電費 瓦斯費 由承租人負擔,RPXNMLTJLHLGFBF56CC,整棟(戶)出租,有,1150305~1160304,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
五股區,租賃房屋,新北市五股區中興路四段３８巷１號三樓,0.0,,,,1150304,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0660115,126.41,4,2,1,有,無,有,18000,142,,0.0,0,,RPPOMLTJLHLGFBF48CC,整棟(戶)出租,無,1150305~1160304,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
新莊區,租賃房屋,新北市新莊區中港路３６０號十三樓,0.0,,,,1150303,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931028,89.56,2,1,1,有,有,有,26000,290,,0.0,0,,RPROMLTJLHLGFBF68CC,整棟(戶)出租,有,1150305~1160304,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
泰山區,租賃房屋,新北市泰山區明志路二段２５５巷３弄５號三樓,0.0,,,,1150307,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0640529,63.45,2,2,1,有,無,無,18000,284,,0.0,0,,RPSOMLTJLHLGFBF78CC,整棟(戶)出租,無,1150310~1160309,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋,新北市五股區凌雲路一段１４９巷２１號之１十二樓,0.0,,,,1150305,土地0建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811130,122.07,3,2,2,有,有,無,20100,165,,0.0,0,管理費1900元、水電費、瓦斯費由承租人負擔。,RPVOMLTJLHLGFBF09CC,整棟(戶)出租,有,1150306~1170305,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
林口區,租賃房屋,新北市林口區中山路５５６號１１樓,0.0,,,,1150306,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970111,98.47999999999999,2,2,1,有,有,有,18500,188,,0.0,0,管理費：1980元，租金不含管理費，由承租人負擔。續租案件；,RPWOMLTJLHLGFBF56CC,整棟(戶)出租,有,1150309~1170308,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
新店區,租賃房屋,新北市新店區光華街１８之２號４樓,0.0,,,,1150305,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811019,46.14,1,1,1,有,有,有,10000,217,,0.0,0,另有管理費500元，由出租人負擔，租金已扣除管理費。,RPPNMLTJLHLGFCF48CC,獨立套房,無,1150306~1160305,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
新店區,租賃房屋,新北市新店區央北二路３１３號十五樓,0.0,,,,1150304,土地0建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1120627,85.75999999999999,1,1,1,有,有,無,21000,245,,0.0,0,管理費每個月2175元不包含在租金內未租賃車位，建物登記含有車位面積；續租案件；,RPRNMLTJLHLGFCF68CC,獨立套房,有,1150305~1160304,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
新店區,租賃房屋,新北市新店區北宜路一段７２號９樓,0.0,,,,1150307,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840127,125.12,2,1,1,有,有,有,21750,174,,0.0,0,另有管理費1250元，由出租人負擔，租金已扣除管理費。,RPTNMLTJLHLGFCF88CC,整棟(戶)出租,有,1150309~1160308,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
新店區,租賃房屋,新北市新店區永安街５８號６樓,0.0,,,,1150304,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880406,105.37,3,2,2,有,有,有,19900,189,,0.0,0,管理費：357元，租金不含管理費，由承租人負擔。,RPUNMLTJLHLGFCF98CC,整棟(戶)出租,無,1150305~1180304,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
汐止區,租賃房屋,新北市汐止區長江街１０１之１號,0.0,,,,1150305,土地0建物0車位0,一層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0841201,18.0,5,2,3,有,有,有,9000,500,,0.0,0,租金總額含管理費；水費；瓦斯費；網路費；,RPPNMLTJLHLGFDF58CC,分租雅房,有,1150315~1160314,有,冷氣、電視機,
汐止區,租賃房屋,新北市汐止區汐萬路三段２５２巷１１號三樓,0.0,,,,1150304,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801014,111.70000000000002,3,2,2,有,無,有,14500,130,,0.0,0,另有管理費 500，由承租人負擔,RPRNMLTJLHLGFDF78CC,整棟(戶)出租,無,1150310~1180309,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
汐止區,租賃房屋,新北市汐止區樟樹一路２巷５３號１２樓,0.0,,,,1150305,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870403,35.8,1,1,1,有,有,有,16500,461,,0.0,0,,RPSNMLTJLHLGFDF88CC,整棟(戶)出租,有,1150320~1170319,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,
汐止區,租賃房屋+車位,新北市汐止區福德二路１３２巷３號３樓,0.0,,,,1150303,土地0建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861204,167.04,3,2,2,有,有,無,34000,204,坡道平面,0.0,0,,RPUNMLTJLHLGFDF09CC,整棟(戶)出租,有,1150315~1160314,有,,
汐止區,租賃房屋+車位,新北市汐止區汐平路一段８號９樓之２,0.0,,,,1150306,土地0建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030616,138.15,3,2,1,有,有,有,29600,214,坡道平面,27.87,0,多人共同承租2；租金總額含管理費；其他管理費清潔費共3600元；,RPVNMLTJLHLGFDF56CC,整棟(戶)出租,有,1150310~1160309,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
淡水區,租賃房屋,新北市淡水區新市二路四段７８號十樓,0.0,,,,1150307,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000715,127.45,3,2,2,有,有,有,12000,94,,0.0,0,另有管理費2700元，由承租人負擔。未租賃車位，建物登記含有車位面積；續租案件；,RPPNMLTJLHLGFEF68CC,整棟(戶)出租,有,1150401~1160331,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
淡水區,租賃房屋,新北市淡水區北新路１８１之１號２１樓,0.0,,,,1150307,土地0建物1車位0,二十一層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840728,25.840000000000003,1,0,1,有,有,有,10000,387,,0.0,0,租金總額含管理費；,RPQNMLTJLHLGFEF78CC,獨立套房,有,1150310~1160309,有,冷氣、熱水器、洗衣機、冰箱,
淡水區,租賃房屋,新北市淡水區新民街１７８巷４２弄２０號七樓之１,0.0,,,,1150303,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780815,23.560000000000002,2,0,2,有,有,有,7000,297,,0.0,0,租金總額含管理費；網路費；其他第四台；續租案件；,RPRNMLTJLHLGFEF88CC,分租套房,有,1150401~1160331,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
淡水區,租賃房屋,新北市淡水區中山北路一段２５９號二十樓之９,0.0,,,,1150304,土地0建物1車位0,二十層,31,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0880811,41.730000000000004,1,1,1,有,有,有,11500,276,,0.0,0,,RPSNMLTJLHLGFEF98CC,獨立套房,有,1150310~1160309,有,冷氣、熱水器、電視機、冰箱,社會住宅包租轉租
淡水區,租賃房屋,新北市淡水區英專路６５巷９號８樓,0.0,,,,1150305,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961026,127.41,3,2,2,有,有,有,24000,188,,0.0,0,管理費：2505元，租金不含管理費，管理費由承租人負擔,RPWNMLTJLHLGFEF76CC,整棟(戶)出租,有,1150329~1160328,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
淡水區,租賃房屋,新北市淡水區仁愛街１巷１４號三樓,0.0,,,,1150305,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980506,112.11000000000001,3,2,2,有,無,有,22000,196,,0.0,0,,RPOOMLTJLHLGFEF68CC,整棟(戶)出租,無,1150310~1160309,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
淡水區,租賃房屋,新北市淡水區英專路６５巷３號８樓之７,0.0,,,,1150308,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961026,38.94,1,1,1,有,有,有,14234,366,,0.0,0,管理費766元/月已從租金扣除,RPPOMLTJLHLGFEF78CC,獨立套房,有,1150309~1160308,有,冷氣、熱水器、洗衣機、冰箱,
淡水區,租賃房屋,新北市淡水區中正東路二段８７之３號３２樓,0.0,,,,1150307,土地0建物1車位0,三十二層,33,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0880704,68.75,3,2,1,有,有,有,20004,291,,0.0,0,租金總額含管理費；其他租金20004元需另含管理2496元.總租金和為22500元；,RPSOMLTJLHLGFEF09CC,整棟(戶)出租,有,1150319~1180331,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
淡水區,租賃房屋,新北市淡水區民族路１３４號３樓,0.0,,,,1150304,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631211,17.43,4,0,4,有,無,有,9000,516,,0.0,0,部分租賃，登錄為實際租賃面積洗衣機為共同使用,RPTOMLTJLHLGFEF56CC,分租套房,無,1150305~1160705,無,冷氣、熱水器、洗衣機、冰箱,
八里區,租賃房屋,新北市八里區中山路一段３７０號五樓之１,0.0,,,,1150307,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850217,60.7,2,1,1,有,有,有,13000,214,,0.0,0,管理費820元，水電費 瓦斯費 由承租人負擔,RPVOMLTJLHLGFEF76CC,整棟(戶)出租,有,1150310~1160309,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
淡水區,租賃房屋+車位,新北市淡水區沙崙路一段１３３號十二樓,0.0,,,,1150307,土地0建物1車位1,十二層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,172.85000000000002,3,2,2,有,有,有,26300,177,坡道平面,30.1,1000,管理費2700元，水電費 瓦斯費 由承租人負擔多人共同承租2；,RPWOMLTJLHLGFEF86CC,整棟(戶)出租,有,1150415~1160414,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
淡水區,租賃房屋,新北市淡水區義山路一段４０１巷９９號,0.0,,,,1150309,土地0建物1車位0,一層,14,店面(店鋪),日用品零售或服務業,鋼筋混凝土造,1140813,69.96,0,0,0,無,有,無,30000,429,,0.0,0,租金總額含管理費；,RPXOMLTJLHLGFEF96CC,,有,1150401~1200331,有,,
淡水區,租賃房屋,新北市淡水區濱海路二段２０２巷６２號１４樓,0.0,,,,1150304,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060707,118.78,3,2,2,有,有,有,19500,164,,0.0,0,管理費：3500元，租金不含管理費，由承租人負擔。,RPOPMLTJLHLGFEF78CC,整棟(戶)出租,有,1150304~1160303,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
淡水區,租賃房屋,新北市淡水區新市六路一段１８號４樓,0.0,,,,1150303,土地0建物1車位0,四層,23,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120724,103.32,2,1,1,有,有,無,20000,194,,0.0,0,,RPPPMLTJLHLGFEF88CC,整棟(戶)出租,有,1150310~1160309,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
蘆洲區,租賃房屋,新北市蘆洲區光華路１５０巷１８號二樓,0.0,,,,1150305,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880505,86.19,2,2,2,有,有,無,14000,162,,0.0,0,管理費1560元，水電費  由承租人負擔續租案件；,RPPNMLTJLHLGFGF88CC,整棟(戶)出租,無,1150401~1160331,有,冷氣、熱水器,社會住宅代管
蘆洲區,租賃房屋,新北市蘆洲區中山一路１２０巷７弄１號３樓,0.0,,,,1150309,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640826,66.0,2,2,1,有,無,無,20000,303,,0.0,0,,RPQNMLTJLHLGFGF98CC,整棟(戶)出租,無,1150416~1160415,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
三重區,租賃房屋+車位,新北市三重區元信一街３９號１４樓之１１,0.0,,,,1150307,土地0建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130731,120.39,2,1,2,有,有,無,37000,307,坡道平面,31.0,0,,RPRNMLTJLHLGFGF09CC,整棟(戶)出租,有,1150315~1160314,有,冷氣、熱水器、瓦斯或天然氣,一般包租
三重區,租賃房屋,新北市三重區仁忠街１巷５號４樓,0.0,,,,1150305,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,77.0,3,2,2,有,無,有,14000,182,,0.0,0,續租案件；,RPSNMLTJLHLGFGF56CC,整棟(戶)出租,無,1150501~1160430,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
三重區,租賃房屋,新北市三重區重新路一段１５２號六樓,0.0,,,,1150303,土地0建物1車位0,六層,27,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1011220,72.41,1,0,1,有,有,有,28000,387,,0.0,0,續租案件；,RPTNMLTJLHLGFGF66CC,獨立套房,有,1150328~1160327,有,冷氣、熱水器、洗衣機、冰箱,一般轉租
三重區,租賃房屋,新北市三重區重新路五段４８９號二樓之一,0.0,,,,1150305,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070827,151.1,3,2,2,有,有,有,41911,277,,0.0,0,管理費3500元由出租人負擔。機車位管理費100元由出租人負擔。水電費、瓦斯費由承租人負擔。租賃所得稅4551元、二代健保保險費960元由承租人負擔。未租賃車位，建物登記含有車位面積；,RPUNMLTJLHLGFGF76CC,整棟(戶)出租,有,1150310~1160309,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
三重區,租賃房屋,新北市三重區大智街１６５巷９號,0.0,,,,1150307,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0620927,57.84,2,2,1,有,無,無,19000,328,,0.0,0,,RPVNMLTJLHLGFGF86CC,整棟(戶)出租,無,1150310~1180309,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
三重區,租賃房屋,新北市三重區重新路五段５７２之５號八樓,0.0,,,,1150305,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890411,41.05,2,2,1,有,有,有,16000,390,,0.0,0,管理費1000元、水電費由承租人負擔。續租案件；,RPWNMLTJLHLGFGF96CC,整棟(戶)出租,有,1150305~1160304,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
三重區,租賃房屋,新北市三重區福德北路１２之１號九樓,0.0,,,,1150306,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840109,66.53,2,1,1,有,有,無,27900,419,,0.0,0,管理費810元，水電費 瓦斯費 由承租人負擔,RPXNMLTJLHLGFGF07CC,整棟(戶)出租,有,1150310~1160309,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
三重區,租賃房屋,新北市三重區大勇街４８號２樓,0.0,,,,1150309,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761013,95.72,3,2,2,有,無,有,25000,261,,0.0,0,續租案件；,RPPOMLTJLHLGFGF98CC,整棟(戶)出租,無,1150416~1160415,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中和區,租賃房屋,新北市中和區國光街１８４巷４號,0.0,,,,1150305,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0660104,9.93,7,0,7,有,無,有,10400,1047,,0.0,0,本件為D室多人共同承租2；續租案件；,RPPNMLTJLHLGFHF98CC,分租套房,無,1150405~1160404,無,冷氣、熱水器、電視機,一般轉租
永和區,租賃房屋,新北市永和區得和路１２３號,0.0,,,,1150308,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0701229,60.83,0,0,0,無,無,無,33398,549,,0.0,0,此門牌為1+2樓，僅出租一樓範圍。租賃建物部分範圍，且未計入共有部分面積；租賃期間有約定不同租金115年03月10日至115年03月31日為免租裝修期，115年04月01日至117年03月31日每月租金為33398元實拿，?此期間已扣除租賃所得稅3800元，二代健保802元。；,RPQNMLTJLHLGFHF09CC,,無,1150310~1170331,無,,
中和區,租賃房屋,新北市中和區中和路２６５號２樓,0.0,,,,1150305,土地0建物0車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661117,24.0,5,0,5,有,無,有,15500,646,,0.0,0,201室續租案件；,RPRNMLTJLHLGFHF56CC,分租套房,無,1150305~1160304,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中和區,租賃房屋,新北市中和區中和路２６５號４樓,0.0,,,,1150306,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661117,21.0,5,0,5,有,無,有,13500,643,,0.0,0,404室多人共同承租2；續租案件；,RPSNMLTJLHLGFHF66CC,分租套房,無,1150315~1160314,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中和區,租賃房屋,新北市中和區中和路２６７號４樓,0.0,,,,1150306,土地0建物0車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661117,21.0,3,2,3,有,無,有,16000,762,,0.0,0,4C室續租案件；,RPTNMLTJLHLGFHF76CC,分租套房,無,1150315~1160314,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中和區,租賃房屋,新北市中和區大智街２３巷２弄５號四樓,0.0,,,,1150303,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670629,85.47,2,2,1,有,無,有,22000,257,,0.0,0,續租案件；,RPUNMLTJLHLGFHF86CC,整棟(戶)出租,無,1150315~1160314,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
中和區,租賃房屋,新北市中和區宜安路１巷２８弄５號３樓,0.0,,,,1150308,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),集合住宅,ＲＣ造,0630810,87.66,3,2,1,有,無,無,25000,285,,0.0,0,含增建或未登記建物；,RPWNMLTJLHLGFHF07CC,整棟(戶)出租,無,1150310~1160228,無,熱水器、瓦斯或天然氣,
永和區,租賃房屋,新北市永和區仁愛路２０９號三樓,0.0,,,,1150304,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671209,76.86,3,2,1,有,無,有,20000,260,,0.0,0,,RPROMLTJLHLGFHF66CC,整棟(戶)出租,無,1150305~1170304,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
永和區,租賃房屋,新北市永和區秀朗路二段１６１巷２弄１號六樓,0.0,,,,1150306,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841021,87.3,3,2,2,有,有,有,28000,321,,0.0,0,,RPTOMLTJLHLGFHF86CC,整棟(戶)出租,有,1150310~1160309,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
鶯歌區,租賃房屋,新北市鶯歌區鶯桃路４５５巷２弄１４號三樓,0.0,,,,1150304,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721021,77.4,3,1,1,有,無,無,13500,174,,0.0,0,,RPQNMLTJLHLGFIF56CC,整棟(戶)出租,無,1150310~1160309,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
鶯歌區,租賃房屋,新北市鶯歌區鶯歌路１７８號五樓,0.0,,,,1150306,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130823,132.75,3,1,2,有,有,無,21600,163,,0.0,0,管理費3400元，水電費 瓦斯費 由承租人負擔,RPTNMLTJLHLGFIF86CC,整棟(戶)出租,有,1150310~1160309,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
樹林區,租賃房屋,新北市樹林區學勤路５９５號二樓,0.0,,,,1150304,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1000317,161.95999999999998,4,2,2,有,有,有,28000,173,,0.0,0,管理費每個月2605元不包含在租金內多人共同承租2；,RPVNMLTJLHLGFIF07CC,整棟(戶)出租,有,1150308~1160307,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
